Time,Pitch (x),Yaw (y),Roll (z)
4.0722656,1.0202117,-0.40065056,-0.050255604
4.120117,1.0359156,-0.3717222,-0.03124553
4.166992,1.0342865,-0.36764932,-0.04427869
4.2128906,1.0334716,-0.3448315,-0.06057714
4.258789,1.0383619,-0.33097544,-0.07361814
4.3066406,1.028583,-0.3065283,-0.08584171
4.352539,1.0293975,-0.29919887,-0.098057404
4.399414,1.0359182,-0.2886026,-0.09561211
4.444336,1.0439404,-0.24849172,-0.10604093
4.4921875,1.0414934,-0.24359778,-0.10685659
4.538086,1.057829,-0.22644545,-0.10032237
4.584961,1.0765625,-0.2101554,-0.11905593
4.6328125,1.0930448,-0.19944197,-0.14460334
4.678711,1.0905972,-0.17904529,-0.13889226
4.7246094,1.1076888,-0.17416196,-0.13482282
4.772461,1.111766,-0.15214488,-0.12177566
4.8183594,1.1150105,-0.14484476,-0.115286656
4.864258,1.1206526,-0.12791844,-0.12979493
4.911133,1.1305816,-0.10557817,-0.13641426
4.958008,1.1370201,-0.07982433,-0.13319503
5.004883,1.1510086,-0.06665873,-0.13484073
5.0507813,1.1477513,-0.05932978,-0.14379832
5.0966797,1.1542312,-0.028550254,-0.13407847
5.1445313,1.1624687,-0.016194116,-0.12913601
5.1904297,1.1841947,0.010359909,-0.11384733
5.236328,1.193157,0.03561708,-0.111403085
5.283203,1.2120906,0.057843477,-0.10317109
5.330078,1.2305247,0.085093886,-0.100766644
5.376953,1.2330053,0.10907326,-0.081748515
5.423828,1.23219,0.1221179,-0.08908612
5.470703,1.2452254,0.13841215,-0.085827276
5.5166016,1.2550012,0.13596822,-0.08012478
5.5634766,1.272951,0.16615662,-0.086652
5.609375,1.2949284,0.18813401,-0.07281438
5.6572266,1.3022618,0.2109489,-0.10703672
5.703125,1.3038929,0.224813,-0.08991048
5.7490234,1.3128421,0.22888087,-0.10618198
5.796875,1.3161019,0.24110523,-0.12166617
5.841797,1.3209164,0.27721447,-0.13209772
5.8896484,1.324226,0.30120906,-0.13457993
5.935547,1.3372606,0.34194207,-0.11991605
5.982422,1.3462063,0.37772474,-0.11828957
6.029297,1.3551935,0.37935877,-0.113387436
6.0751953,1.3632209,0.39942732,-0.09733259
6.1220703,1.3549526,0.41596413,-0.09319839
6.1689453,1.3622848,0.4347021,-0.08016327
6.2148438,1.3981091,0.44202977,-0.09319027
6.2617188,1.4062622,0.4444757,-0.10134334
6.3085938,1.4095188,0.4558741,-0.10215751
6.354492,1.4208082,0.47603366,-0.09490007
6.401367,1.4191642,0.5138461,-0.10723022
6.4472656,1.4362952,0.5326086,-0.08683616
6.495117,1.4509785,0.54239756,-0.09825659
6.5410156,1.452608,0.5554338,-0.10233042
6.586914,1.456617,0.5610464,-0.10553761
6.633789,1.4673725,0.56683785,-0.09809148
6.680664,1.4966978,0.57661295,-0.101349846
6.727539,1.5097452,0.60026145,-0.10787357
6.7734375,1.5178936,0.6043356,-0.12824444
6.821289,1.5244031,0.61979586,-0.13312663
6.8671875,1.5219569,0.6515956,-0.12660362
6.913086,1.5407143,0.6540422,-0.12415701
6.959961,1.5423386,0.68571633,-0.14202447
7.006836,1.5407059,0.71918625,-0.13549376
7.0527344,1.5623989,0.74971706,-0.14513506
7.098633,1.5607712,0.77982837,-0.15571472
7.145508,1.5715336,0.795558,-0.14246877
7.1933594,1.5755969,0.8166877,-0.16034777
7.239258,1.5886161,0.84842193,-0.1815039
7.286133,1.5943328,0.8443386,-0.15455371
7.333008,1.591905,0.86214256,-0.14727028
7.3789063,1.6066,0.84989667,-0.13175882
7.4257813,1.6106694,0.8800093,-0.12768956
7.4716797,1.6334304,0.91008633,-0.14150873
7.5185547,1.6480905,0.9206742,-0.13825093
7.5654297,1.6594989,0.9426762,-0.15454867
7.6132813,1.6738881,0.950294,-0.17147712
7.6591797,1.6817783,0.9597623,-0.1983039
7.705078,1.6785244,0.96627015,-0.19342297
7.7509766,1.6834134,0.98256683,-0.19097847
7.7978516,1.6850427,1.0004894,-0.19260779
7.8447266,1.6906883,1.0037154,-0.19583382
7.8916016,1.6865727,0.9979536,-0.1876027
7.9375,1.6996195,1.0183394,-0.18434098
7.9833984,1.7110204,1.0346262,-0.18596968
8.03125,1.7142913,1.0558879,-0.18433416
8.077148,1.7150962,1.0631324,-0.18352921
8.124023,1.7447377,1.0779531,-0.20576033
8.170898,1.7357755,1.1113577,-0.2122783
8.216797,1.7333367,1.1268029,-0.19358137
8.263672,1.7504346,1.135759,-0.20335162
8.310547,1.7703654,1.1573505,-0.21913007
8.357422,1.7863944,1.1950185,-0.19107941
8.404297,1.8054986,1.2215984,-0.2118449
8.450195,1.8103415,1.2417772,-0.22153074
8.498047,1.8177123,1.2434151,-0.21497887
8.543945,1.8291374,1.2581046,-0.2035538
8.589844,1.8339251,1.281245,-0.21312916
8.634766,1.8505696,1.2844154,-0.19489953
8.681641,1.8756394,1.3019643,-0.18654293
8.728516,1.8860722,1.3099895,-0.19777814
8.7734375,1.8781383,1.3552121,-0.19857152
8.819336,1.8773389,1.379994,-0.2113622
8.864258,1.8845347,1.3887889,-0.21615943
8.90918,1.889264,1.3990358,-0.22404161
8.957031,1.9144311,1.4323213,-0.2086166
9.004883,1.9135754,1.4434445,-0.22059539
9.050781,1.9399117,1.4649924,-0.22697996
9.097656,1.9326444,1.4916394,-0.2350548
9.143555,1.9253154,1.5022256,-0.23424047
9.191406,1.9345242,1.5256662,-0.25935543
9.236328,1.9440135,1.5588787,-0.26647237
9.283203,1.9611552,1.5727552,-0.26483983
9.330078,1.972533,1.5808822,-0.26158902
9.375977,2.0042236,1.5963211,-0.2737777
9.425781,2.011092,1.6177849,-0.2840803
9.470703,2.035047,1.640143,-0.28088626
9.516602,2.0431185,1.670007,-0.29622182
9.561523,2.043911,1.6811036,-0.29701445
9.609375,2.0471797,1.7048018,-0.31989548
9.655273,2.055305,1.7137395,-0.31583285
9.702148,2.0544832,1.7293553,-0.32487363
9.748047,2.0650759,1.7537999,-0.32731807
9.794922,2.0714056,1.7625034,-0.32494438
9.839844,2.0895448,1.788529,-0.3612225
9.884766,2.1030092,1.81229,-0.35251015
9.930664,2.1143143,1.8276325,-0.34685764
9.977539,2.1232677,1.8520508,-0.3729038
10.025391,2.1291323,1.879698,-0.38211954
10.071289,2.1568313,1.8837714,-0.39189565
10.119141,2.1725113,1.9068788,-0.3795167
10.165039,2.1885626,1.9261404,-0.40118602
10.2109375,2.2121964,1.953849,-0.39874116
10.256836,2.2356012,1.954656,-0.39228463
10.301758,2.2395504,1.9633441,-0.40413204
10.349609,2.2478397,1.9824097,-0.4091057
10.397461,2.2545266,1.9982909,-0.39155278
10.442383,2.2687354,2.019604,-0.40260398
10.489258,2.2856746,2.0308967,-0.38727805
10.53418,2.2968588,2.0300977,-0.3856803
10.581055,2.3115046,2.041489,-0.3832393
10.625977,2.317805,2.0580275,-0.3682758
10.671875,2.3381445,2.0930111,-0.39268303
10.71875,2.3276205,2.0881538,-0.38215888
10.764648,2.3340676,2.117972,-0.40633565
10.811523,2.3503902,2.1261332,-0.3940937
10.856445,2.3575532,2.1492143,-0.4012568
10.904297,2.3501725,2.1631558,-0.39305595
10.949219,2.3659732,2.1963375,-0.40174636
10.998047,2.3892317,2.2230415,-0.4034692
11.044922,2.4142177,2.2367435,-0.3986332
11.089844,2.4246447,2.2487745,-0.406654
11.137695,2.430507,2.2646863,-0.41837847
11.183594,2.4426692,2.27847,-0.42972982
11.230469,2.4522376,2.2864437,-0.44009563
11.275391,2.4641924,2.3063684,-0.4472685
11.3203125,2.4785643,2.3215387,-0.45445442
11.366211,2.4969141,2.3366973,-0.4480718
11.413086,2.5504427,2.3480518,-0.44077247
11.458984,2.5744815,2.3552635,-0.4455802
11.504883,2.6013763,2.3707483,-0.43091035
11.551758,2.594864,2.404125,-0.42439783
11.59668,2.6132574,2.4225185,-0.4443907
11.644531,2.6206074,2.4380352,-0.4452074
11.691406,2.6214314,2.4594584,-0.455919
11.737305,2.6238525,2.481249,-0.43816358
11.78418,2.6490765,2.5268152,-0.43897727
11.831055,2.6746993,2.5350807,-0.4373242
11.875977,2.6961927,2.5470216,-0.4293636
11.922852,2.7067955,2.5747516,-0.4228389
11.97168,2.7076392,2.584877,-0.4354956
12.017578,2.7181222,2.6147132,-0.45162323
12.0625,2.719706,2.626592,-0.46587762
12.110352,2.7347116,2.6315937,-0.4675449
12.15625,2.7395356,2.658929,-0.4788007
12.203125,2.741981,2.6695266,-0.49347404
12.249023,2.7606921,2.7036946,-0.4999822
12.295898,2.775321,2.7305143,-0.5316782
12.341797,2.7849782,2.7417808,-0.5196069
12.388672,2.7973633,2.768202,-0.5270379
12.43457,2.8087573,2.773085,-0.52541023
12.482422,2.8291488,2.8073428,-0.55395824
12.52832,2.8421876,2.8203816,-0.53928965
12.575195,2.8462608,2.8554106,-0.5278849
12.620117,2.8575132,2.8562143,-0.52547365
12.667969,2.8690774,2.8809948,-0.5048232
12.714844,2.8869715,2.8866882,-0.4934361
12.760742,2.9105916,2.9192677,-0.51624167
12.80957,2.9257233,2.9486904,-0.5187636
12.854492,2.9486465,2.9613378,-0.5345728
12.900391,2.945404,2.98971,-0.52889836
12.947266,2.944588,3.0068495,-0.50849426
12.994141,2.9478364,3.0198438,-0.5369192
13.040039,2.952725,3.0638402,-0.52225375
13.086914,2.9486232,3.0925524,-0.52471477
13.133789,2.951068,3.117,-0.52308494
13.180664,2.9616663,3.1300442,-0.53205276
13.2265625,2.9706025,3.148729,-0.5474881
13.2734375,2.9852786,3.1707432,-0.5507495
13.3203125,2.988546,3.1862626,-0.5458486
13.366211,2.9934328,3.222099,-0.5320027
13.4140625,2.999305,3.2439098,-0.53368044
13.4609375,2.9976802,3.263407,-0.5401795
13.5078125,2.9993134,3.2789211,-0.53364724
13.553711,3.0115182,3.3187907,-0.5360882
13.599609,3.0329297,3.3465462,-0.53133017
13.646484,3.029686,3.3733075,-0.52970827
13.693359,3.0387325,3.4037368,-0.5552031
13.739258,3.0541236,3.3980665,-0.5333315
13.785156,3.0508387,3.4128492,-0.5390803
13.833984,3.064957,3.440255,-0.54572415
13.878906,3.0873396,3.4562426,-0.55531675
13.924805,3.094622,3.481326,-0.5634082
13.970703,3.1096945,3.5059183,-0.560235
14.017578,3.13321,3.5391643,-0.58212876
14.063477,3.1299949,3.558455,-0.56283814
14.108398,3.1363802,3.5696292,-0.5556547
14.154297,3.1477048,3.5995586,-0.5580814
14.201172,3.1604366,3.5987628,-0.56126434
14.248047,3.1795726,3.6228907,-0.5804004
14.292969,3.197022,3.634788,-0.5692963
14.34082,3.212087,3.6448312,-0.5718071
14.386719,3.219177,3.6708286,-0.5922898
14.432617,3.228962,3.6830597,-0.5816894
14.478516,3.2338,3.6999922,-0.5873336
14.525391,3.2526543,3.7327824,-0.5602818
14.572266,3.2493954,3.7547796,-0.5708731
14.618164,3.2631977,3.7612748,-0.5838634
14.665039,3.275477,3.777647,-0.5985984
14.712891,3.2763,3.7801158,-0.6027129
14.758789,3.3105252,3.7947838,-0.63530844
14.805664,3.349639,3.8094516,-0.6230854
14.850586,3.3672893,3.8254974,-0.6134579
14.8984375,3.355713,3.851131,-0.6225537
14.9453125,3.3622315,3.8820946,-0.6087015
14.991211,3.3662963,3.8926632,-0.6046367
15.0390625,3.3859158,3.9065604,-0.6062717
15.083984,3.392344,3.922631,-0.6151105
15.130859,3.389868,3.9581196,-0.6431713
15.177734,3.4134958,3.972785,-0.666799
15.224609,3.4257164,3.9907086,-0.6733167
15.271484,3.4191964,4.024124,-0.67657673
15.317383,3.438763,4.0387993,-0.6977738
15.363281,3.428313,4.0540724,-0.68410844
15.411133,3.4373953,4.0829706,-0.6849341
15.457031,3.4675262,4.101701,-0.68411976
15.503906,3.482172,4.1309924,-0.6588962
15.549805,3.4936054,4.148959,-0.66297954
15.59668,3.4992137,4.1818085,-0.67179275
15.643555,3.5083265,4.22903,-0.69581777
15.689453,3.5278716,4.239617,-0.67138636
15.737305,3.5392816,4.2665114,-0.6689414
15.783203,3.5343971,4.285235,-0.6664992
15.829102,3.5368414,4.2803464,-0.69094163
15.875,3.550541,4.2908225,-0.67885375
15.922852,3.566206,4.2924714,-0.68132716
15.969727,3.5776057,4.3006144,-0.6544561
16.015625,3.5751612,4.330764,-0.66260463
16.061523,3.5824754,4.354332,-0.6569157
16.108398,3.5768461,4.375241,-0.6617409
16.155273,3.5660865,4.389311,-0.6642239
16.202148,3.6010613,4.414525,-0.6601571
16.249023,3.602691,4.418599,-0.656083
16.294922,3.6116529,4.4503727,-0.66015655
16.341797,3.5985827,4.468344,-0.6536215
16.387695,3.624468,4.489376,-0.6568572
16.43457,3.6447594,4.520219,-0.6552339
16.481445,3.6618736,4.543853,-0.6682732
16.527344,3.6708207,4.5698805,-0.68128705
16.575195,3.6732924,4.581415,-0.6829348
16.621094,3.6724887,4.597487,-0.6740952
16.667969,3.6865294,4.606572,-0.6674878
16.71289,3.6993966,4.630698,-0.66185844
16.760742,3.7237399,4.6444926,-0.66997284
16.807617,3.7245674,4.6684904,-0.66087025
16.853516,3.735828,4.6910114,-0.6777609
16.90039,3.7523644,4.7174697,-0.69925827
16.947266,3.7759774,4.754925,-0.70332944
16.993164,3.7767916,4.7866745,-0.72531015
17.04004,3.7857707,4.8119793,-0.72041243
17.086914,3.8004258,4.8046517,-0.71145654
17.132813,3.8020344,4.8360176,-0.713065
17.179688,3.8102856,4.871498,-0.7295675
17.225586,3.821694,4.915502,-0.7360866
17.273438,3.832296,4.926104,-0.75321287
17.319336,3.8266,4.953769,-0.75809497
17.365234,3.835436,4.9842935,-0.7805865
17.41211,3.8660512,5.004979,-0.7946529
17.45996,3.8741925,5.0082355,-0.8101211
17.50586,3.8937645,5.018837,-0.8109366
17.551758,3.9018419,5.043069,-0.806898
17.59961,3.8969378,5.050425,-0.8240621
17.645508,3.9133077,5.0659766,-0.85189086
17.692383,3.9190118,5.092868,-0.8527058
17.738281,3.9255311,5.111611,-0.8690039
17.785156,3.9540448,5.1327925,-0.86981857
17.832031,3.9613836,5.159701,-0.8730802
17.876953,3.975007,5.1885505,-0.864265
17.925781,3.9816287,5.1959996,-0.8667481
17.97168,4.0003767,5.2196383,-0.8618573
18.017578,4.0125904,5.2310376,-0.86267155
18.063477,4.0190463,5.2625103,-0.85944355
18.110352,4.034434,5.2803273,-0.86430275
18.157227,4.0163803,5.313152,-0.8831768
18.204102,4.033617,5.336134,-0.89056385
18.25,4.041763,5.3597565,-0.87264323
18.298828,4.0518317,5.3908024,-0.87516046
18.34375,4.0534163,5.4018936,-0.8862516
18.389648,4.0671525,5.4220943,-0.8919078
18.438477,4.0788026,5.447891,-0.89523643
18.485352,4.1003227,5.4934144,-0.90351343
18.53125,4.115637,5.51034,-0.9123794
18.576172,4.122764,5.5356812,-0.92504996
18.623047,4.1366253,5.550358,-0.91852707
18.669922,4.1473107,5.5955644,-0.9086638
18.71582,4.1577425,5.6108108,-0.9118736
18.761719,4.1740336,5.6254725,-0.91839004
18.808594,4.1797223,5.653104,-0.93626904
18.855469,4.16833,5.6563587,-0.9460336
18.901367,4.1773615,5.671137,-0.94931763
18.948242,4.208617,5.6818295,-0.9386249
18.996094,4.211062,5.6981277,-0.92232645
19.041992,4.213506,5.7339735,-0.9247705
19.088867,4.2257333,5.763318,-0.94759417
19.135742,4.227363,5.795914,-0.957373
19.18164,4.2322526,5.826065,-0.9810048
19.228516,4.226559,5.821185,-0.9850714
19.274414,4.23633,5.8301415,-0.9769292
19.322266,4.2444916,5.8505454,-0.99488443
19.367188,4.258985,5.84974,-1.0037415
19.414063,4.262288,5.872863,-0.99796087
19.461914,4.266355,5.889944,-0.98332
19.507813,4.27206,5.9225445,-1.0028802
19.554688,4.2631006,5.955938,-0.9849619
19.600586,4.2541213,5.9689984,-0.9800642
19.64746,4.2793303,5.992581,-0.9857565
19.694336,4.2891116,6.0186644,-0.967824
19.740234,4.3070383,6.027628,-0.9727131
19.78711,4.333109,6.0349603,-0.9776014
19.833984,4.3445287,6.0578003,-0.98331136
19.879883,4.3517513,6.0754557,-0.9817063
19.926758,4.3558826,6.087849,-0.98914254
19.973633,4.3811526,6.1286077,-1.0078914
20.019531,4.38924,6.1447816,-0.99414366
20.066406,4.4031796,6.1644616,-0.9900437
20.112305,4.4168534,6.206288,-0.9868263
20.160156,4.440791,6.22032,-0.98352456
20.206055,4.44731,6.2349877,-0.9916731
20.25293,4.459543,6.252114,-0.98841095
20.298828,4.473379,6.256997,-0.96073866
20.345703,4.466858,6.281452,-0.96236897
20.392578,4.488042,6.292044,-0.9737757
20.438477,4.505984,6.3042774,-0.99334896
20.486328,4.5116816,6.3319516,-0.9917211
20.532227,4.5459003,6.341728,-0.9900916
20.578125,4.563824,6.3547635,-0.98275924
20.625,4.5719266,6.3968964,-0.98113877
20.671875,4.5801196,6.4181986,-0.9942478
20.71875,4.58907,6.4393535,-0.9779749
20.764648,4.600473,6.47112,-0.97553134
20.810547,4.623326,6.4694877,-0.9779799
20.857422,4.644235,6.489593,-0.97476304
20.904297,4.6318526,6.516009,-0.98219246
20.951172,4.6261506,6.5331154,-0.9691587
20.998047,4.628595,6.568151,-0.96182567
21.043945,4.6310396,6.6056404,-0.94715583
21.09082,4.6359267,6.62519,-0.9365666
21.136719,4.6617007,6.642104,-0.95911884
21.18457,4.666646,6.661061,-0.968185
21.230469,4.6731515,6.6789513,-0.97387743
21.276367,4.6845584,6.690358,-0.9860992
21.324219,4.711503,6.706688,-0.99916315
21.370117,4.697836,6.7139235,-1.0136342
21.416992,4.7209506,6.730434,-1.024366
21.46289,4.734803,6.7516203,-1.0569601
21.509766,4.7453976,6.7736235,-1.0479958
21.55664,4.7535443,6.80621,-1.056957
21.60254,4.766579,6.824948,-1.0479956
21.649414,4.8114038,6.8445077,-1.0667404
21.69629,4.8260646,6.8396206,-1.0585954
21.742188,4.865994,6.872216,-1.083042
21.788086,4.8917756,6.8971925,-1.0894874
21.835938,4.917316,6.914494,-1.1001979
21.881836,4.9205313,6.9378047,-1.1026094
21.92871,4.9238286,6.965834,-1.1149752
21.97461,4.929533,6.9747977,-1.1051966
22.02246,4.9270844,6.986225,-1.125603
22.06836,4.9450283,7.0261917,-1.1223404
22.114258,4.9522557,7.04145,-1.1359924
22.161133,4.960512,7.075301,-1.1326898
22.208008,4.977625,7.106267,-1.1718044
22.254883,4.9816976,7.1119685,-1.1734334
22.300781,5.0045047,7.1266303,-1.1783206
22.348633,5.0167327,7.133967,-1.1660926
22.394531,5.02488,7.142114,-1.1481682
22.44043,5.0387287,7.1738853,-1.153056
22.487305,5.0500917,7.18606,-1.1408815
22.53418,5.068905,7.1958756,-1.127794
22.581055,5.0623865,7.242318,-1.1220906
22.626953,5.0656037,7.2334714,-1.129329
22.672852,5.062313,7.258151,-1.1211023
22.720703,5.072103,7.2793627,-1.1308923
22.766602,5.061511,7.285881,-1.1333367
22.813477,5.0696764,7.30956,-1.1317036
22.858398,5.0913744,7.3119707,-1.1260781
22.907227,5.095505,7.3450155,-1.1211214
22.953125,5.1264505,7.3702602,-1.1170497
22.999023,5.128895,7.384112,-1.1154201
23.046875,5.152521,7.3922586,-1.1105319
23.092773,5.1672354,7.3987985,-1.1260637
23.139648,5.1891985,7.419948,-1.1455866
23.185547,5.211169,7.443546,-1.1488415
23.232422,5.214427,7.467983,-1.1520998
23.279297,5.2176857,7.481833,-1.163506
23.325195,5.2225747,7.509538,-1.1317267
23.37207,5.216138,7.5368958,-1.1260943
23.418945,5.224387,7.5657682,-1.130219
23.464844,5.2227755,7.5867224,-1.1455317
23.511719,5.235155,7.614783,-1.1414051
23.558594,5.2473545,7.642435,-1.1397785
23.605469,5.270986,7.672586,-1.1389636
23.651367,5.289719,7.70598,-1.1348912
23.697266,5.2840133,7.7385836,-1.1414119
23.74414,5.2904434,7.7578745,-1.1518612
23.791016,5.300245,7.788912,-1.1763645
23.836914,5.3124876,7.7995224,-1.1584085
23.884766,5.3272853,7.8036327,-1.146077
23.930664,5.3566523,7.821579,-1.1599447
23.97754,5.3672347,7.843558,-1.1745971
24.023438,5.376195,7.861478,-1.1957756
24.07129,5.4022713,7.8720713,-1.1941458
24.11621,5.40388,7.889767,-1.1917328
24.163086,5.4055123,7.909354,-1.1860199
24.208984,5.4160833,7.9394407,-1.2014699
24.256836,5.421031,7.948511,-1.2022945
24.302734,5.434772,7.973568,-1.2208852
24.34961,5.438029,7.9882245,-1.213557
24.396484,5.4454317,7.987402,-1.2184923
24.44336,5.459288,7.9947376,-1.2078962
24.489258,5.474765,8.011844,-1.2046379
24.536133,5.48048,8.036338,-1.198106
24.583008,5.484551,8.052622,-1.1753088
24.628906,5.493415,8.079214,-1.1656389
24.675781,5.509015,8.103025,-1.1787759
24.722656,5.513089,8.117693,-1.1673679
24.769531,5.518806,8.14791,-1.1714513
24.81543,5.5228786,8.157684,-1.160048
24.861328,5.5383306,8.151992,-1.1689938
24.90918,5.539147,8.173216,-1.1796061
24.955078,5.560185,8.194254,-1.1618048
25.001953,5.5905275,8.199174,-1.1634449
25.047852,5.603568,8.211399,-1.1748552
25.094727,5.608457,8.240732,-1.1699665
25.140625,5.613306,8.267401,-1.1707746
25.1875,5.616587,8.273963,-1.1847193
25.235352,5.6222887,8.297583,-1.1969366
25.28125,5.6345086,8.319578,-1.1822727
25.327148,5.6353235,8.3415785,-1.1961246
25.373047,5.6417804,8.356107,-1.1945103
25.420898,5.640956,8.376714,-1.2002802
25.467773,5.653173,8.392189,-1.2100538
25.513672,5.6605086,8.415826,-1.2214646
25.561523,5.6776547,8.436238,-1.2198317
25.607422,5.6841516,8.472784,-1.2263287
25.65332,5.6882305,8.495625,-1.2540635
25.700195,5.7199497,8.522464,-1.2630099
25.74707,5.7321706,8.528981,-1.2605658
25.792969,5.739508,8.5501795,-1.2687188
25.839844,5.757452,8.577911,-1.2695345
25.886719,5.7673926,8.582882,-1.2546237
25.933594,5.764187,8.595705,-1.2626383
25.979492,5.781329,8.632439,-1.2634547
26.02539,5.796584,8.650905,-1.2706807
26.072266,5.807297,8.677276,-1.255847
26.11914,5.8081026,8.694989,-1.238939
26.166016,5.8138623,8.713092,-1.2446989
26.21289,5.8264575,8.718969,-1.2371417
26.259766,5.8320117,8.732458,-1.2387286
26.30664,5.8680053,8.76343,-1.2604922
26.351563,5.8775067,8.7856,-1.2573249
26.398438,5.8872733,8.809202,-1.2500001
26.445313,5.897004,8.829474,-1.2378366
26.49121,5.9197803,8.859571,-1.2313291
26.538086,5.9254847,8.862016,-1.2182906
26.583984,5.9197807,8.872608,-1.2280686
26.63086,5.923021,8.883948,-1.2288786
26.677734,5.9370494,8.8889,-1.2627116
26.723633,5.944367,8.913292,-1.284665
26.771484,5.969626,8.959736,-1.2985166
26.817383,5.983476,8.998842,-1.3074784
26.863281,5.998894,9.011014,-1.3172162
26.910156,6.007018,9.031324,-1.3285898
26.957031,6.036342,9.072866,-1.3326626
27.003906,6.035517,9.114944,-1.3623645
27.049805,6.0468864,9.131998,-1.385103
27.097656,6.059923,9.155626,-1.3899916
27.143555,6.0729656,9.181711,-1.3834703
27.189453,6.0859733,9.195532,-1.397291
27.236328,6.0900464,9.203678,-1.385886
27.283203,6.083528,9.205308,-1.3842564
27.330078,6.1046753,9.240283,-1.3858831
27.375977,6.103042,9.276212,-1.403031
27.421875,6.112792,9.290025,-1.4135935
27.470703,6.117849,9.3009815,-1.4287642
27.516602,6.128272,9.324234,-1.4359804
27.5625,6.1348014,9.338108,-1.4147606
27.610352,6.1634426,9.361839,-1.4229437
27.65625,6.1754503,9.381852,-1.4253453
27.703125,6.1878533,9.405831,-1.4460168
27.749023,6.1927495,9.424599,-1.4370409
